timestamp_ms,lap,lap_time_ms,normalized_pos,speed_kmh,throttle,brake,steer,gear,rpms,g_lat,g_lon,wheel_slip_fl,wheel_slip_fr,wheel_slip_rl,wheel_slip_rr,tyres_out,penalty_time,car_x,car_y,car_z
12445,4,37914,0.084,97.05,0.0,0.867,0.7014,3,6050,-1.0148,-0.8732,3.0872,2.9048,0.5395,0.3684,0,0.0,-167.26,5.33,-282.39
12485,4,37959,0.0845,95.56,0.0,0.957,0.7059,3,5796,-0.9551,-1.0379,3.2642,3.1317,0.7788,0.6805,0,0.0,-167.39,5.33,-283.58
12526,4,37998,0.0849,94.15,0.0,0.812,0.7102,3,5625,-0.9783,-0.9617,2.8143,3.5241,0.9738,0.8925,0,0.0,-167.49,5.33,-284.6
12566,4,38037,0.0854,92.62,0.0,0.412,0.7149,3,5676,-1.0424,-1.0079,3.1355,3.5354,0.9504,0.6794,0,0.0,-167.58,5.32,-285.61
12607,4,38076,0.0858,91.47,0.0,0.122,0.7186,3,5760,-1.1509,-0.6662,2.9876,3.206,0.7755,0.6071,0,0.0,-167.65,5.32,-286.61
12647,4,38121,0.0862,90.62,0.0,0.0,0.7213,3,5808,-1.3098,-0.4226,2.8427,2.9666,0.7507,0.5689,0,0.0,-167.7,5.32,-287.74
12688,4,38160,0.0866,90.01,0.0,0.0,0.7232,3,5782,-1.3582,-0.3714,2.8632,2.9456,0.7512,0.5789,0,0.0,-167.73,5.31,-288.72
12729,4,38196,0.0869,89.38,0.0,0.0,0.7252,3,5746,-1.3422,-0.3447,2.8973,2.9771,0.7347,0.5607,0,0.0,-167.74,5.31,-289.61
12770,4,38241,0.0874,88.8,0.0,0.0,0.7269,3,5706,-1.3272,-0.3228,2.9335,3.0011,0.6848,0.5055,0,0.0,-167.73,5.31,-290.73
12810,4,38280,0.0878,88.26,0.0,0.0,0.7286,3,5671,-1.317,-0.3535,2.9187,2.9792,0.6046,0.4219,0,0.0,-167.69,5.31,-291.69
12851,4,38319,0.0881,87.67,0.0,0.0,0.7304,3,5640,-1.2253,-0.3587,2.865,2.9212,0.533,0.3482,0,0.0,-167.64,5.31,-292.64
12892,4,38364,0.0885,87.12,0.0,0.0,0.7321,3,5614,-1.2068,-0.3612,2.8147,2.8655,0.4951,0.3057,0,0.0,-167.56,5.32,-293.73
12933,4,38403,0.0889,86.58,0.0,0.0,0.7338,1,5569,-1.1111,-0.3169,2.7788,2.8365,0.4515,0.2632,0,0.0,-167.47,5.32,-294.66
12974,4,38442,0.0893,86.2,0.8,0.0,0.735,1,6572,-1.1244,-0.2539,2.7443,2.7942,0.3921,0.2191,0,0.0,-167.36,5.32,-295.59
13014,4,38487,0.0897,85.83,0.0,0.0,0.7361,1,6961,-1.1093,-0.2559,2.6835,2.7351,0.3607,0.1894,0,0.0,-167.22,5.32,-296.66
13055,4,38526,0.09,85.43,0.0,0.0,0.7373,1,6690,-1.0975,-0.2649,2.6422,2.6881,0.3679,0.202,0,0.0,-167.08,5.32,-297.58
13096,4,38565,0.0904,85.06,0.0,0.0,0.7385,2,6511,-1.117,-0.2547,2.6206,2.6694,0.391,0.2207,0,0.0,-166.93,5.32,-298.49
13136,4,38610,0.0908,83.92,0.0,0.0,0.7417,2,7096,-1.0452,-0.806,2.6138,2.645,0.5974,0.3699,0,0.0,-166.73,5.33,-299.52
13177,4,38646,0.0911,83.07,0.0,0.0,0.7445,2,7108,-1.2366,-0.4362,2.5996,2.6502,0.651,0.3133,0,0.0,-166.56,5.33,-300.34
13218,4,38685,0.0914,82.36,0.0,0.0,0.7467,2,7060,-1.2239,-0.3559,2.6282,2.6977,0.6379,0.3524,0,0.0,-166.36,5.33,-301.21
13258,4,38730,0.0918,81.78,0.0,0.0,0.7485,2,7141,-1.1429,-0.4475,2.6899,2.7575,0.5244,0.3503,0,0.0,-166.11,5.34,-302.21
13299,4,38769,0.0921,81.22,0.0,0.0,0.7502,2,7069,-1.0727,-0.4314,2.7385,2.8107,0.486,0.312,0,0.0,-165.88,5.34,-303.06
13340,4,38808,0.0924,80.65,0.0,0.0,0.752,2,7002,-1.0118,-0.4633,2.7449,2.808,0.447,0.2834,0,0.0,-165.64,5.34,-303.9
13381,4,38853,0.0928,80.09,0.0,0.0,0.7537,2,6753,-1.07,-0.3325,2.7144,2.781,0.6302,0.2597,0,0.0,-165.33,5.35,-304.86
13422,4,38892,0.0931,79.25,0.0,0.0,0.7561,2,6902,-1.0897,-0.6683,2.6699,2.7211,0.4636,0.355,0,0.0,-165.06,5.35,-305.68
13462,4,38931,0.0934,78.48,0.0,0.0,0.7586,2,6942,-1.1866,-0.4696,2.6016,2.6539,0.4206,0.2148,0,0.0,-164.77,5.35,-306.48
13503,4,38976,0.0938,77.82,0.0,0.0,0.7607,2,6893,-1.1468,-0.408,2.575,2.6383,0.4242,0.2361,0,0.0,-164.42,5.35,-307.39
13544,4,39015,0.0941,77.25,0.0,0.0,0.7624,2,6837,-1.103,-0.3462,2.6154,2.6822,0.43,0.241,0,0.0,-164.11,5.36,-308.17
13585,4,39054,0.0944,76.76,0.0,0.0,0.764,2,6774,-1.1054,-0.3604,2.638,2.6997,0.4052,0.2124,0,0.0,-163.78,5.36,-308.94
13625,4,39096,0.0947,76.17,0.0,0.0,0.7657,2,6715,-1.1135,-0.4172,2.606,2.6658,0.3968,0.1922,0,0.0,-163.41,5.37,-309.75
13666,4,39135,0.095,75.58,0.0,0.0,0.7675,2,6671,-1.0969,-0.4259,2.5758,2.6345,0.4325,0.228,0,0.0,-163.05,5.37,-310.49
13707,4,39174,0.0953,74.94,0.0,0.0,0.7695,2,6626,-1.1497,-0.4148,2.5695,2.6305,0.4812,0.2836,0,0.0,-162.69,5.38,-311.22
13748,4,39219,0.0956,74.34,0.0,0.0,0.7714,2,6576,-1.1646,-0.3786,2.5945,2.6589,0.4823,0.2953,0,0.0,-162.25,5.38,-312.04
13788,4,39258,0.0959,73.82,0.0,0.0,0.773,2,6525,-1.1767,-0.3726,2.6165,2.6885,0.47,0.2822,0,0.0,-161.85,5.39,-312.74
13829,4,39297,0.0962,73.23,0.0,0.0,0.7748,2,6467,-1.2139,-0.4023,2.6249,2.6885,0.4517,0.2625,0,0.0,-161.45,5.39,-313.42
13870,4,39342,0.0965,72.65,0.0,0.0,0.7765,2,6416,-1.1606,-0.4039,2.6054,2.6573,0.4655,0.2636,0,0.0,-160.96,5.4,-314.2
13910,4,39381,0.0968,72.05,0.0,0.0,0.7784,2,6369,-1.1231,-0.3829,2.5985,2.6661,0.4785,0.2855,0,0.0,-160.53,5.41,-314.85
13951,4,39420,0.097,71.53,0.0,0.0,0.78,2,6321,-1.116,-0.3585,2.6204,2.6921,0.4841,0.2897,0,0.0,-160.09,5.41,-315.49
13992,4,39465,0.0973,70.98,0.0,0.0,0.7817,2,6269,-1.1211,-0.3608,2.631,2.7022,0.458,0.2657,0,0.0,-159.57,5.42,-316.21
14032,4,39504,0.0976,70.41,0.0,0.0,0.7835,2,6217,-1.1359,-0.3869,2.6195,2.6902,0.4399,0.2475,0,0.0,-159.1,5.42,-316.82
14073,4,39543,0.0979,69.87,0.0,0.0,0.7851,2,6170,-1.1279,-0.394,2.608,2.6706,0.4508,0.2545,0,0.0,-158.63,5.42,-317.41
14114,4,39585,0.0981,69.27,0.0,0.0,0.787,2,6122,-1.1515,-0.3989,2.566,2.6409,0.4655,0.2731,0,0.0,-158.11,5.43,-318.04
14154,4,39624,0.0984,68.72,0.0,0.0,0.7886,2,6082,-1.1459,-0.3734,2.5691,2.6399,0.4716,0.2866,0,0.0,-157.62,5.43,-318.6
14195,4,39663,0.0986,68.17,0.0,0.0,0.7904,2,6031,-1.142,-0.3623,2.5893,2.6655,0.4756,0.2935,0,0.0,-157.12,5.44,-319.14
14236,4,39708,0.0989,67.65,0.0,0.0,0.7919,2,5981,-1.1713,-0.3677,2.5909,2.6695,0.4652,0.2809,0,0.0,-156.53,5.44,-319.75
14277,4,39747,0.0992,67.09,0.0,0.0,0.7937,2,5930,-1.1675,-0.3748,2.5804,2.6543,0.4504,0.2647,0,0.0,-156.01,5.44,-320.27
14317,4,39786,0.0994,66.56,0.0,0.0,0.7953,2,5884,-1.126,-0.3689,2.5677,2.6439,0.455,0.2699,0,0.0,-155.48,5.45,-320.76
14358,4,39831,0.0997,66.02,0.0,0.0,0.797,2,5838,-1.1086,-0.3641,2.565,2.6359,0.4578,0.2722,0,0.0,-154.86,5.45,-321.31
14399,4,39870,0.0999,65.47,0.0,0.0,0.7986,2,5791,-1.1359,-0.3717,2.5583,2.6321,0.4521,0.2658,0,0.0,-154.32,5.45,-321.77
14440,4,39909,0.1001,64.95,0.0,0.0,0.8002,2,5746,-1.1611,-0.369,2.5394,2.6145,0.4433,0.257,0,0.0,-153.77,5.45,-322.22
14481,4,39954,0.1004,64.41,0.0,0.0,0.8019,2,5699,-1.1137,-0.3557,2.5331,2.6127,0.449,0.2656,0,0.0,-153.13,5.46,-322.71
14521,4,39993,0.1006,63.92,0.0,0.0,0.8034,2,5653,-1.1115,-0.3618,2.5293,2.6059,0.4558,0.2722,0,0.0,-152.57,5.46,-323.12
14562,4,40032,0.1008,63.39,0.047,0.0,0.805,2,5615,-1.1536,-0.3574,2.5086,2.5884,0.4389,0.2622,0,0.0,-152.0,5.46,-323.51
14602,4,40074,0.1011,62.88,0.161,0.0,0.8066,2,5591,-1.1691,-0.3365,2.4791,2.5453,0.4269,0.2636,0,0.0,-151.38,5.46,-323.91
14643,4,40113,0.1013,62.47,0.247,0.0,0.8079,2,5579,-1.1655,-0.2509,2.467,2.5428,0.4379,0.2885,0,0.0,-150.8,5.47,-324.27
14684,4,40152,0.1015,62.14,0.31,0.0,0.8089,2,5563,-1.1419,-0.1935,2.4772,2.5513,0.457,0.3162,0,0.0,-150.22,5.47,-324.6
14725,4,40197,0.1018,61.89,0.357,0.0,0.8097,2,5548,-1.1929,-0.1769,2.4827,2.5619,0.4553,0.3176,0,0.0,-149.54,5.47,-324.97
14765,4,40236,0.102,61.68,0.392,0.0,0.8104,2,5529,-1.1277,-0.13,2.4935,2.5766,0.4359,0.3026,0,0.0,-148.94,5.47,-325.28
14806,4,40275,0.1022,61.5,0.427,0.0,0.811,2,5538,-1.1327,-0.1332,2.5074,2.587,0.4237,0.3209,0,0.0,-148.34,5.47,-325.56
14847,4,40320,0.1024,61.34,0.467,0.0,0.8115,2,5574,-1.1679,-0.0789,2.4864,2.5694,0.4273,0.3889,0,0.0,-147.64,5.47,-325.87
14888,4,40359,0.1027,61.32,0.51,0.0,0.8116,2,5629,-1.097,0.0169,2.4817,2.5652,0.4263,0.4958,0,0.0,-147.02,5.48,-326.13
14929,4,40398,0.1029,61.43,0.722,0.0,0.8113,2,5855,-0.9812,0.1829,2.5199,2.6028,0.4763,0.8556,0,0.0,-146.4,5.48,-326.36
14969,4,40443,0.1031,61.86,0.765,0.0,0.81,2,5830,-1.0063,0.2696,2.5649,2.6749,0.4786,0.7743,0,0.0,-145.68,5.48,-326.62
15010,4,40482,0.1033,62.39,0.765,0.0,0.8085,2,5828,-0.9742,0.4378,2.6126,2.7137,0.5068,0.816,0,0.0,-145.04,5.48,-326.83
15050,4,40521,0.1036,62.9,0.812,0.0,0.8069,2,6013,-1.0219,0.3695,2.6052,2.7114,0.5316,0.8922,0,0.0,-144.39,5.48,-327.03
15091,4,40563,0.1038,63.33,0.851,0.0,0.8055,2,6096,-1.0356,0.3025,2.572,2.6725,0.5575,0.9445,0,0.0,-143.68,5.48,-327.23
15132,4,40602,0.104,63.69,0.878,0.0,0.8044,2,6021,-0.9813,0.2728,2.5783,2.6633,0.5655,0.9461,0,0.0,-143.01,5.48,-327.4
15172,4,40641,0.1042,64.03,0.902,0.0,0.8034,2,6016,-1.0101,0.3387,2.6052,2.6952,0.5875,0.9356,0,0.0,-142.34,5.48,-327.55
15213,4,40686,0.1045,64.51,0.957,0.0,0.802,2,6007,-1.0801,0.3527,2.6327,2.7422,0.5464,0.7911,0,0.0,-141.55,5.48,-327.72
15254,4,40725,0.1047,65.01,1.0,0.0,0.8004,2,6125,-1.112,0.2862,2.6596,2.7695,0.5252,0.7651,0,0.0,-140.86,5.48,-327.84
15295,4,40764,0.1049,65.46,1.0,0.0,0.799,2,6216,-1.0783,0.278,2.6603,2.7695,0.5361,0.7974,0,0.0,-140.16,5.48,-327.95
15335,4,40809,0.1052,65.94,0.965,0.0,0.7975,2,6344,-1.0223,0.3231,2.6657,2.7864,0.5846,0.9024,0,0.0,-139.35,5.48,-328.06
15376,4,40848,0.1055,66.37,0.875,0.0,0.7962,2,6396,-1.0173,0.3106,2.6806,2.7865,0.619,0.9432,0,0.0,-138.63,5.48,-328.14
15417,4,40887,0.1057,66.8,0.824,0.0,0.7949,2,6420,-1.0698,0.3258,2.6849,2.791,0.6183,0.9334,0,0.0,-137.91,5.48,-328.2
15458,4,40926,0.1059,67.21,0.816,0.0,0.7936,2,6447,-1.061,0.2841,2.6912,2.8055,0.6052,0.9122,0,0.0,-137.19,5.48,-328.25
15498,4,40971,0.1062,67.58,0.816,0.0,0.7925,2,6458,-1.1194,0.2986,2.7101,2.8104,0.5939,0.8789,0,0.0,-136.35,5.47,-328.28
15538,4,41010,0.1065,68.02,0.827,0.0,0.7911,2,6449,-1.1188,0.2589,2.7083,2.817,0.5717,0.8055,0,0.0,-135.61,5.47,-328.29
15579,4,41046,0.1067,68.47,0.816,0.0,0.7898,2,6530,-1.0539,0.3242,2.7089,2.8251,0.6054,0.8756,0,0.0,-134.93,5.47,-328.29
15620,4,41091,0.107,68.94,0.784,0.0,0.7883,2,6484,-1.0613,0.2677,2.7356,2.8513,0.5665,0.7523,0,0.0,-134.07,5.47,-328.27
15661,4,41130,0.1073,69.41,0.776,0.0,0.7869,2,6662,-0.9741,0.4131,2.7639,2.8804,0.66,0.9318,0,0.0,-133.32,5.47,-328.23
15702,4,41169,0.1075,69.94,0.773,0.0,0.7852,2,6685,-1.0396,0.377,2.7608,2.8678,0.6362,0.8944,0,0.0,-132.57,5.47,-328.18
15743,4,41214,0.1078,70.44,0.78,0.0,0.7837,2,6730,-1.0677,0.312,2.7403,2.8421,0.6292,0.8832,0,0.0,-131.69,5.47,-328.1
15783,4,41253,0.1081,70.86,0.792,0.0,0.7824,2,6805,-1.0251,0.3189,2.7422,2.8411,0.6662,0.9381,0,0.0,-130.93,5.46,-328.02
15824,4,41292,0.1084,71.24,0.792,0.0,0.7812,2,6802,-1.0826,0.2942,2.751,2.8605,0.6443,0.889,0,0.0,-130.17,5.46,-327.91
15865,4,41337,0.1087,71.68,0.776,0.0,0.7799,2,6863,-1.0796,0.3538,2.7657,2.8711,0.6746,0.9245,0,0.0,-129.29,5.45,-327.77
15905,4,41376,0.1089,72.15,0.82,0.0,0.7784,2,6951,-1.0909,0.3453,2.7565,2.8666,0.7044,0.9743,0,0.0,-128.52,5.45,-327.64
15946,4,41415,0.1092,72.51,0.839,0.0,0.7773,2,6956,-1.1285,0.3112,2.7678,2.8721,0.6739,0.9298,0,0.0,-127.75,5.45,-327.48
